order_id,order_date,order_time,customer_id,menu_item_id,quantity,total_price,payment_method,order_type,item_name,category,price,cost,name,email,phone
3139,3/20/2023,11:06 PM,5,12,2,16,Card,Delivery,Mango Smoothie,Beverage,8,4,Steven Klosges,sklosges4@amazon.co.uk,378-930-8342
3140,12/17/2023,12:42 AM,90,7,3,60,Online,Delivery,Spaghetti Carbonara,Main Course,20,14,Priscilla Dundredge,pdundredge2h@hc360.com,465-435-0228
3141,7/29/2024,12:42 AM,64,12,4,32,Card,Delivery,Mango Smoothie,Beverage,8,4,Karena Cawthery,kcawthery1r@stanford.edu,191-680-7120
3142,5/12/2024,11:28 AM,2,2,1,15,Cash,Takeaway,Bruschetta,Appetizer,15,7,Hinda Dibling,hdibling1@prlog.org,622-873-6297
3144,2/17/2024,5:13 PM,51,1,5,50,Card,Dine-in,Garlic Bread,Appetizer,10,6,Sinclare Antuk,santuk1e@umn.edu,880-427-8204
3145,9/23/2023,7:25 AM,25,7,2,40,Cash,Delivery,Spaghetti Carbonara,Main Course,20,14,Gabie Nelthrop,gnelthropo@harvard.edu,298-742-3720
3146,12/7/2023,11:05 PM,54,2,3,45,Cash,Delivery,Bruschetta,Appetizer,15,7,Veronike Westell,vwestell1h@hexun.com,494-671-1136
3148,7/14/2024,4:20 AM,11,14,2,12,Cash,Delivery,Banana Smoothie,Beverage,6,3,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
3149,1/31/2023,5:21 PM,33,14,5,30,Online,Delivery,Banana Smoothie,Beverage,6,3,Isabella Cereceres,icereceresw@jalbum.net,169-555-6383
3150,10/21/2024,5:11 AM,21,5,3,36,Online,Delivery,Chicken Burger,Main Course,12,7,Margarette Leile,mleilek@diigo.com,485-734-6385
3151,9/26/2024,11:33 AM,60,7,2,40,Online,Dine-in,Spaghetti Carbonara,Main Course,20,14,Martainn Latan,mlatan1n@scribd.com,769-466-0333
3152,9/27/2024,12:27 AM,77,10,5,40,Cash,Takeaway,Cheesecake,Dessert,8,4,Chrotoem Dominici,cdominici24@pbs.org,262-551-2069
3153,7/18/2023,8:00 PM,16,7,4,80,Card,Takeaway,Spaghetti Carbonara,Main Course,20,14,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
3154,2/14/2023,11:36 AM,8,8,1,15,Card,Dine-in,Vegetable Stir Fry,Main Course,15,8,Steffane Millins,smillins7@imageshack.us,307-614-1405
3155,3/5/2023,2:10 AM,25,4,1,15,Card,Dine-in,Margherita Pizza,Main Course,15,10,Gabie Nelthrop,gnelthropo@harvard.edu,298-742-3720
3156,9/7/2023,6:43 AM,16,11,2,20,Online,Delivery,Tiramisu,Dessert,10,6,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
3157,11/8/2023,10:14 AM,50,10,3,24,Card,Delivery,Cheesecake,Dessert,8,4,Debi Boulding,dboulding1d@wikispaces.com,848-897-9014
3158,11/12/2023,6:20 PM,6,6,1,16,Cash,Takeaway,Grilled Salmon,Main Course,16,9,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
3159,7/16/2023,2:46 AM,51,15,3,30,Online,Takeaway,Chocolate Milkshake,Beverage,10,6,Sinclare Antuk,santuk1e@umn.edu,880-427-8204
3160,4/22/2024,7:12 AM,94,8,2,30,Cash,Delivery,Vegetable Stir Fry,Main Course,15,8,Haley Langdon,hlangdon2l@zdnet.com,311-710-1642
3161,6/17/2024,9:18 PM,92,1,5,50,Card,Dine-in,Garlic Bread,Appetizer,10,6,Tresa Goare,tgoare2j@sciencedaily.com,378-545-5623
3163,12/15/2024,12:08 PM,6,4,1,15,Card,Delivery,Margherita Pizza,Main Course,15,10,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
3164,9/20/2023,12:02 PM,62,8,5,75,Card,Delivery,Vegetable Stir Fry,Main Course,15,8,Allyson Ventam,aventam1p@sfgate.com,721-388-9475
3165,10/17/2024,1:01 PM,29,12,4,32,Cash,Dine-in,Mango Smoothie,Beverage,8,4,Berny Smurfitt,bsmurfitts@ebay.co.uk,106-973-2757
3166,10/15/2024,12:37 AM,59,3,3,21,Cash,Delivery,Spring Rolls,Appetizer,7,4,Florina Godbald,fgodbald1m@comcast.net,541-331-9338
3167,1/16/2023,4:41 PM,51,1,2,20,Online,Takeaway,Garlic Bread,Appetizer,10,6,Sinclare Antuk,santuk1e@umn.edu,880-427-8204
3168,10/10/2023,8:04 PM,54,14,1,6,Cash,Takeaway,Banana Smoothie,Beverage,6,3,Veronike Westell,vwestell1h@hexun.com,494-671-1136
3169,6/3/2023,5:46 PM,36,2,5,75,Card,Delivery,Bruschetta,Appetizer,15,7,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
3170,7/16/2023,12:25 PM,97,15,2,20,Cash,Dine-in,Chocolate Milkshake,Beverage,10,6,Shane Ollenbuttel,sollenbuttel2o@bloomberg.com,149-337-0952
3171,8/21/2023,3:13 PM,14,2,2,30,Card,Takeaway,Bruschetta,Appetizer,15,7,Madelyn McOnie,mmconied@whitehouse.gov,561-238-7281
3172,8/7/2023,9:29 AM,59,8,4,60,Card,Dine-in,Vegetable Stir Fry,Main Course,15,8,Florina Godbald,fgodbald1m@comcast.net,541-331-9338
3174,4/8/2024,5:49 AM,76,3,5,35,Online,Delivery,Spring Rolls,Appetizer,7,4,Shanon Arrington,sarrington23@addtoany.com,921-277-5012
3175,7/6/2024,3:31 PM,16,7,2,40,Online,Dine-in,Spaghetti Carbonara,Main Course,20,14,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
3176,3/21/2023,11:51 PM,80,4,1,15,Card,Takeaway,Margherita Pizza,Main Course,15,10,Prinz Strapp,pstrapp27@sourceforge.net,502-659-4665
3177,9/22/2023,8:02 AM,19,3,5,35,Card,Takeaway,Spring Rolls,Appetizer,7,4,Vidovik Khadir,vkhadiri@si.edu,563-462-1994
3178,7/29/2023,5:16 PM,4,11,3,30,Card,Takeaway,Tiramisu,Dessert,10,6,Andra Boucher,aboucher3@skype.com,908-789-3689
3179,9/13/2024,1:20 AM,96,2,3,45,Card,Takeaway,Bruschetta,Appetizer,15,7,Andrej McGinty,amcginty2n@blogger.com,942-430-2232
3180,7/17/2023,10:28 PM,23,12,4,32,Online,Delivery,Mango Smoothie,Beverage,8,4,Annabela Lavielle,alaviellem@smugmug.com,394-600-7861
3182,3/10/2024,6:30 PM,10,14,5,30,Online,Takeaway,Banana Smoothie,Beverage,6,3,Brittan Foston,bfoston9@soundcloud.com,123-471-6364
3183,12/12/2024,3:51 PM,65,5,3,36,Cash,Dine-in,Chicken Burger,Main Course,12,7,Kamilah Stedmond,kstedmond1s@soup.io,216-375-4907
3184,7/23/2023,2:52 AM,33,10,5,40,Card,Delivery,Cheesecake,Dessert,8,4,Isabella Cereceres,icereceresw@jalbum.net,169-555-6383
3186,4/7/2024,6:25 PM,95,10,4,32,Card,Dine-in,Cheesecake,Dessert,8,4,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
3187,3/1/2024,1:58 AM,28,10,5,40,Cash,Takeaway,Cheesecake,Dessert,8,4,Moore Stutter,mstutterr@w3.org,972-346-7038
3188,11/7/2023,11:48 AM,93,15,1,10,Online,Dine-in,Chocolate Milkshake,Beverage,10,6,Zora Hanburry,zhanburry2k@msu.edu,999-615-4136
3189,3/4/2024,8:44 AM,64,11,2,20,Online,Takeaway,Tiramisu,Dessert,10,6,Karena Cawthery,kcawthery1r@stanford.edu,191-680-7120
3190,3/26/2023,9:05 PM,85,13,3,24,Cash,Dine-in,Apple Smoothie,Beverage,8,4,Augusta Inglesfield,ainglesfield2c@lulu.com,905-424-7165
3191,10/6/2023,7:54 PM,82,14,1,6,Cash,Delivery,Banana Smoothie,Beverage,6,3,Iver Sherrett,isherrett29@studiopress.com,501-369-7913
3192,1/2/2023,11:33 AM,34,10,5,40,Online,Dine-in,Cheesecake,Dessert,8,4,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
3193,11/5/2023,5:09 PM,17,3,5,35,Cash,Delivery,Spring Rolls,Appetizer,7,4,Hurleigh Radnedge,hradnedgeg@myspace.com,536-375-7518
3194,4/14/2023,12:38 PM,34,12,4,32,Cash,Dine-in,Mango Smoothie,Beverage,8,4,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
3195,1/16/2024,12:55 AM,7,4,3,45,Cash,Takeaway,Margherita Pizza,Main Course,15,10,Jennie Hannigane,jhannigane6@godaddy.com,517-761-8565
3196,12/13/2023,11:04 PM,21,13,1,8,Cash,Dine-in,Apple Smoothie,Beverage,8,4,Margarette Leile,mleilek@diigo.com,485-734-6385
3197,11/23/2023,2:47 AM,69,10,3,24,Online,Takeaway,Cheesecake,Dessert,8,4,Yolanthe Dumbreck,ydumbreck1w@bloomberg.com,184-485-0508
3198,12/30/2023,8:26 AM,26,11,2,20,Card,Delivery,Tiramisu,Dessert,10,6,Tim Korejs,tkorejsp@hc360.com,549-990-9992
3199,11/22/2024,6:24 PM,45,1,3,30,Cash,Takeaway,Garlic Bread,Appetizer,10,6,Cami Cadlock,ccadlock18@unc.edu,512-815-5087
3201,8/13/2024,2:34 PM,45,1,4,40,Online,Delivery,Garlic Bread,Appetizer,10,6,Cami Cadlock,ccadlock18@unc.edu,512-815-5087
3202,5/14/2023,9:55 AM,78,8,5,75,Online,Delivery,Vegetable Stir Fry,Main Course,15,8,Franzen MacMenamie,fmacmenamie25@upenn.edu,440-223-1653
3203,8/6/2023,3:30 AM,69,8,3,45,Online,Delivery,Vegetable Stir Fry,Main Course,15,8,Yolanthe Dumbreck,ydumbreck1w@bloomberg.com,184-485-0508
3204,4/12/2023,7:11 PM,16,4,4,60,Online,Dine-in,Margherita Pizza,Main Course,15,10,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
3205,12/10/2024,6:35 PM,52,7,2,40,Card,Takeaway,Spaghetti Carbonara,Main Course,20,14,Ardyce Pomery,apomery1f@skyrock.com,425-901-0338
3206,5/7/2023,1:21 AM,52,13,5,40,Online,Dine-in,Apple Smoothie,Beverage,8,4,Ardyce Pomery,apomery1f@skyrock.com,425-901-0338
3208,5/12/2023,8:13 PM,11,1,3,30,Online,Dine-in,Garlic Bread,Appetizer,10,6,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
3209,10/11/2023,2:37 PM,27,9,4,28,Card,Takeaway,Chocolate Cake,Dessert,7,4,Lacy Ettridge,lettridgeq@java.com,492-624-0297
3210,5/19/2024,10:28 PM,13,2,3,45,Online,Delivery,Bruschetta,Appetizer,15,7,Riley Kebbell,rkebbellc@umn.edu,903-382-8460
3211,4/18/2023,3:13 AM,31,14,2,12,Online,Delivery,Banana Smoothie,Beverage,6,3,Vanessa Swatheridge,vswatheridgeu@yellowbook.com,502-156-7557
3212,12/15/2024,10:59 PM,67,15,5,50,Card,Takeaway,Chocolate Milkshake,Beverage,10,6,Rahal Coskerry,rcoskerry1u@pbs.org,612-538-5127
3213,5/30/2024,11:42 PM,46,15,3,30,Card,Dine-in,Chocolate Milkshake,Beverage,10,6,Maribel Nicklin,mnicklin19@goo.gl,878-949-7968
3214,8/11/2023,12:11 PM,88,4,1,15,Online,Dine-in,Margherita Pizza,Main Course,15,10,Gothart Shave,gshave2f@ow.ly,768-461-5329
3215,2/8/2023,4:51 PM,11,14,2,12,Card,Takeaway,Banana Smoothie,Beverage,6,3,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
3216,1/7/2024,8:36 AM,3,12,2,16,Online,Delivery,Mango Smoothie,Beverage,8,4,Rosalind Kield,rkield2@nyu.edu,917-741-6998
3217,7/20/2023,9:02 AM,30,8,5,75,Card,Dine-in,Vegetable Stir Fry,Main Course,15,8,Carolina Burner,cburnert@stanford.edu,280-893-8398
3218,6/7/2023,1:59 PM,86,10,2,16,Cash,Delivery,Cheesecake,Dessert,8,4,Micki Innis,minnis2d@stanford.edu,513-601-8076
3220,8/28/2023,9:13 PM,73,12,1,8,Cash,Takeaway,Mango Smoothie,Beverage,8,4,Timoteo Perrelli,tperrelli20@typepad.com,177-774-5741
3221,11/12/2024,3:18 AM,65,2,4,60,Online,Dine-in,Bruschetta,Appetizer,15,7,Kamilah Stedmond,kstedmond1s@soup.io,216-375-4907
3222,8/30/2024,4:50 AM,14,8,5,75,Cash,Takeaway,Vegetable Stir Fry,Main Course,15,8,Madelyn McOnie,mmconied@whitehouse.gov,561-238-7281
3223,12/7/2023,12:51 PM,39,14,1,6,Cash,Dine-in,Banana Smoothie,Beverage,6,3,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
3224,6/24/2023,9:29 PM,16,8,1,15,Card,Dine-in,Vegetable Stir Fry,Main Course,15,8,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
3225,12/10/2024,4:42 AM,36,2,4,60,Cash,Delivery,Bruschetta,Appetizer,15,7,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
3226,9/22/2023,7:15 AM,24,15,1,10,Online,Takeaway,Chocolate Milkshake,Beverage,10,6,Jorie Dibdale,jdibdalen@businessinsider.com,173-875-2570
3227,9/19/2024,8:08 PM,21,10,3,24,Card,Delivery,Cheesecake,Dessert,8,4,Margarette Leile,mleilek@diigo.com,485-734-6385
3228,10/8/2024,1:47 PM,64,8,1,15,Cash,Takeaway,Vegetable Stir Fry,Main Course,15,8,Karena Cawthery,kcawthery1r@stanford.edu,191-680-7120
3229,1/1/2023,10:43 PM,3,10,3,24,Card,Dine-in,Cheesecake,Dessert,8,4,Rosalind Kield,rkield2@nyu.edu,917-741-6998
3230,11/15/2024,3:51 PM,19,12,4,32,Card,Delivery,Mango Smoothie,Beverage,8,4,Vidovik Khadir,vkhadiri@si.edu,563-462-1994
3231,6/28/2023,5:36 PM,14,14,4,24,Cash,Dine-in,Banana Smoothie,Beverage,6,3,Madelyn McOnie,mmconied@whitehouse.gov,561-238-7281
3232,4/17/2024,6:39 AM,56,3,5,35,Online,Delivery,Spring Rolls,Appetizer,7,4,Vittoria Horbart,vhorbart1j@guardian.co.uk,235-285-7340
3233,8/4/2024,12:39 PM,45,6,1,16,Cash,Dine-in,Grilled Salmon,Main Course,16,9,Cami Cadlock,ccadlock18@unc.edu,512-815-5087
3234,8/18/2024,8:15 AM,67,9,3,21,Cash,Delivery,Chocolate Cake,Dessert,7,4,Rahal Coskerry,rcoskerry1u@pbs.org,612-538-5127
3235,2/2/2023,9:40 AM,19,4,1,15,Online,Takeaway,Margherita Pizza,Main Course,15,10,Vidovik Khadir,vkhadiri@si.edu,563-462-1994
3236,4/22/2023,8:20 AM,52,4,5,75,Online,Takeaway,Margherita Pizza,Main Course,15,10,Ardyce Pomery,apomery1f@skyrock.com,425-901-0338
3237,2/25/2024,5:54 PM,89,10,2,16,Cash,Delivery,Cheesecake,Dessert,8,4,Marlo Dormand,mdormand2g@geocities.com,171-720-3110
3238,4/18/2024,6:08 PM,89,10,4,32,Card,Delivery,Cheesecake,Dessert,8,4,Marlo Dormand,mdormand2g@geocities.com,171-720-3110
3239,12/15/2024,3:47 PM,40,11,3,30,Cash,Delivery,Tiramisu,Dessert,10,6,Darlene Abbs,dabbs13@spotify.com,725-645-6070
3241,4/12/2023,5:17 AM,15,10,2,16,Online,Dine-in,Cheesecake,Dessert,8,4,Beret Wotherspoon,bwotherspoone@xing.com,218-248-2040
3242,10/5/2023,9:45 PM,51,9,4,28,Card,Delivery,Chocolate Cake,Dessert,7,4,Sinclare Antuk,santuk1e@umn.edu,880-427-8204
3243,11/18/2024,7:27 AM,18,14,1,6,Cash,Dine-in,Banana Smoothie,Beverage,6,3,Butch Kobierzycki,bkobierzyckih@amazon.co.uk,784-691-3833
3244,4/26/2023,8:58 PM,54,7,1,20,Card,Dine-in,Spaghetti Carbonara,Main Course,20,14,Veronike Westell,vwestell1h@hexun.com,494-671-1136
3245,7/1/2024,3:28 PM,47,15,2,20,Card,Takeaway,Chocolate Milkshake,Beverage,10,6,Hillel Risson,hrisson1a@whitehouse.gov,880-382-2134
3246,8/15/2024,11:54 AM,71,4,4,60,Online,Dine-in,Margherita Pizza,Main Course,15,10,Lu Demange,ldemange1y@jiathis.com,597-664-9865
3247,8/31/2024,6:20 PM,77,5,3,36,Online,Takeaway,Chicken Burger,Main Course,12,7,Chrotoem Dominici,cdominici24@pbs.org,262-551-2069
3248,12/8/2023,5:59 AM,69,7,3,60,Online,Delivery,Spaghetti Carbonara,Main Course,20,14,Yolanthe Dumbreck,ydumbreck1w@bloomberg.com,184-485-0508
3250,5/11/2023,6:54 AM,100,8,5,75,Card,Delivery,Vegetable Stir Fry,Main Course,15,8,Orly Engelmann,oengelmann2r@xinhuanet.com,538-703-9672
3251,12/13/2023,1:53 AM,93,11,2,20,Card,Takeaway,Tiramisu,Dessert,10,6,Zora Hanburry,zhanburry2k@msu.edu,999-615-4136
3252,3/17/2023,4:22 PM,49,5,3,36,Cash,Delivery,Chicken Burger,Main Course,12,7,Percival Leonard,pleonard1c@google.es,185-509-1815
3253,7/11/2024,4:01 PM,67,7,4,80,Card,Delivery,Spaghetti Carbonara,Main Course,20,14,Rahal Coskerry,rcoskerry1u@pbs.org,612-538-5127
3254,12/30/2024,9:26 AM,75,4,5,75,Online,Takeaway,Margherita Pizza,Main Course,15,10,Freedman Guitonneau,fguitonneau22@patch.com,126-146-3322
3255,6/17/2024,9:04 AM,26,6,3,48,Cash,Dine-in,Grilled Salmon,Main Course,16,9,Tim Korejs,tkorejsp@hc360.com,549-990-9992
3256,9/15/2024,3:11 AM,2,7,5,100,Cash,Delivery,Spaghetti Carbonara,Main Course,20,14,Hinda Dibling,hdibling1@prlog.org,622-873-6297
3257,10/25/2023,3:03 AM,79,12,4,32,Online,Delivery,Mango Smoothie,Beverage,8,4,Lennie Follin,lfollin26@w3.org,647-206-4256
3258,1/11/2024,3:24 PM,20,10,2,16,Online,Delivery,Cheesecake,Dessert,8,4,Zelda Chater,zchaterj@ycombinator.com,656-451-7302
3259,12/5/2024,12:12 AM,32,2,2,30,Card,Takeaway,Bruschetta,Appetizer,15,7,Gabi Margram,gmargramv@tmall.com,397-883-4799
3260,3/6/2024,6:43 AM,80,7,5,100,Online,Takeaway,Spaghetti Carbonara,Main Course,20,14,Prinz Strapp,pstrapp27@sourceforge.net,502-659-4665
3261,12/28/2024,7:33 AM,97,15,2,20,Card,Dine-in,Chocolate Milkshake,Beverage,10,6,Shane Ollenbuttel,sollenbuttel2o@bloomberg.com,149-337-0952
3262,9/28/2024,11:11 AM,57,3,1,7,Online,Takeaway,Spring Rolls,Appetizer,7,4,Olivie Saunper,osaunper1k@surveymonkey.com,583-463-4116
3263,10/3/2024,9:44 PM,79,15,4,40,Cash,Takeaway,Chocolate Milkshake,Beverage,10,6,Lennie Follin,lfollin26@w3.org,647-206-4256
3264,4/21/2023,3:25 PM,16,1,4,40,Online,Takeaway,Garlic Bread,Appetizer,10,6,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
3265,3/5/2024,10:15 PM,58,5,3,36,Online,Delivery,Chicken Burger,Main Course,12,7,Leshia Bankhurst,lbankhurst1l@squarespace.com,686-896-5224
3266,1/14/2023,1:53 PM,48,14,1,6,Card,Delivery,Banana Smoothie,Beverage,6,3,Norrie Ilyin,nilyin1b@census.gov,628-952-0729
3267,3/10/2023,9:11 PM,35,14,1,6,Cash,Delivery,Banana Smoothie,Beverage,6,3,Natalie O'Nolan,nonolany@harvard.edu,538-822-1192
3268,6/20/2024,8:21 AM,53,3,2,14,Cash,Dine-in,Spring Rolls,Appetizer,7,4,Howard Withrop,hwithrop1g@4shared.com,783-281-8942
3269,6/13/2024,11:39 AM,2,15,2,20,Cash,Delivery,Chocolate Milkshake,Beverage,10,6,Hinda Dibling,hdibling1@prlog.org,622-873-6297
3270,6/9/2023,9:25 AM,64,2,4,60,Card,Dine-in,Bruschetta,Appetizer,15,7,Karena Cawthery,kcawthery1r@stanford.edu,191-680-7120
3271,1/16/2024,8:57 PM,34,2,5,75,Card,Dine-in,Bruschetta,Appetizer,15,7,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
3272,8/17/2024,2:42 PM,53,11,2,20,Card,Dine-in,Tiramisu,Dessert,10,6,Howard Withrop,hwithrop1g@4shared.com,783-281-8942
3274,6/9/2023,3:19 AM,39,10,5,40,Online,Delivery,Cheesecake,Dessert,8,4,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
3275,2/7/2023,1:37 PM,62,10,4,32,Cash,Takeaway,Cheesecake,Dessert,8,4,Allyson Ventam,aventam1p@sfgate.com,721-388-9475
3276,1/29/2024,5:58 AM,23,4,1,15,Card,Takeaway,Margherita Pizza,Main Course,15,10,Annabela Lavielle,alaviellem@smugmug.com,394-600-7861
3277,3/20/2023,2:07 AM,91,2,3,45,Cash,Takeaway,Bruschetta,Appetizer,15,7,Che Attenborrow,cattenborrow2i@infoseek.co.jp,705-562-6482
3278,6/24/2024,12:40 PM,65,1,5,50,Online,Takeaway,Garlic Bread,Appetizer,10,6,Kamilah Stedmond,kstedmond1s@soup.io,216-375-4907
3279,8/2/2023,6:47 PM,36,14,1,6,Card,Takeaway,Banana Smoothie,Beverage,6,3,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
3281,11/6/2023,6:32 PM,15,10,1,8,Card,Dine-in,Cheesecake,Dessert,8,4,Beret Wotherspoon,bwotherspoone@xing.com,218-248-2040
3282,8/11/2024,6:24 AM,48,12,4,32,Cash,Takeaway,Mango Smoothie,Beverage,8,4,Norrie Ilyin,nilyin1b@census.gov,628-952-0729
3284,8/1/2024,11:53 AM,69,3,3,21,Online,Dine-in,Spring Rolls,Appetizer,7,4,Yolanthe Dumbreck,ydumbreck1w@bloomberg.com,184-485-0508
3286,1/28/2024,9:54 PM,48,7,3,60,Cash,Dine-in,Spaghetti Carbonara,Main Course,20,14,Norrie Ilyin,nilyin1b@census.gov,628-952-0729
3287,11/4/2024,3:29 PM,62,5,4,48,Cash,Dine-in,Chicken Burger,Main Course,12,7,Allyson Ventam,aventam1p@sfgate.com,721-388-9475
3288,3/14/2023,12:25 AM,43,9,2,14,Cash,Takeaway,Chocolate Cake,Dessert,7,4,Netti Kerwood,nkerwood16@instagram.com,695-359-4275
3289,3/20/2023,2:44 AM,27,6,3,48,Card,Dine-in,Grilled Salmon,Main Course,16,9,Lacy Ettridge,lettridgeq@java.com,492-624-0297
3290,11/6/2023,4:04 AM,23,6,1,16,Card,Dine-in,Grilled Salmon,Main Course,16,9,Annabela Lavielle,alaviellem@smugmug.com,394-600-7861
3292,7/30/2024,6:11 PM,95,1,4,40,Card,Delivery,Garlic Bread,Appetizer,10,6,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
3294,1/30/2023,8:35 AM,45,11,4,40,Card,Delivery,Tiramisu,Dessert,10,6,Cami Cadlock,ccadlock18@unc.edu,512-815-5087
3295,10/13/2024,3:28 AM,95,3,4,28,Cash,Delivery,Spring Rolls,Appetizer,7,4,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
3296,8/19/2024,11:27 AM,22,11,1,10,Cash,Dine-in,Tiramisu,Dessert,10,6,Correy Josiah,cjosiahl@usda.gov,104-295-2452
3298,7/23/2023,11:07 PM,1,8,1,15,Cash,Takeaway,Vegetable Stir Fry,Main Course,15,8,Lynea Cohalan,lcohalan0@mtv.com,543-211-8741
3299,3/4/2024,7:39 PM,47,14,5,30,Cash,Dine-in,Banana Smoothie,Beverage,6,3,Hillel Risson,hrisson1a@whitehouse.gov,880-382-2134
3300,4/29/2024,6:43 PM,66,7,1,20,Online,Delivery,Spaghetti Carbonara,Main Course,20,14,Cletis Itscowics,citscowics1t@nasa.gov,193-750-9969
3301,7/29/2024,12:37 PM,21,6,5,80,Cash,Delivery,Grilled Salmon,Main Course,16,9,Margarette Leile,mleilek@diigo.com,485-734-6385
3302,11/25/2024,1:03 AM,8,3,5,35,Cash,Takeaway,Spring Rolls,Appetizer,7,4,Steffane Millins,smillins7@imageshack.us,307-614-1405
3303,2/24/2024,11:36 PM,54,10,3,24,Online,Dine-in,Cheesecake,Dessert,8,4,Veronike Westell,vwestell1h@hexun.com,494-671-1136
3304,11/5/2023,9:08 PM,9,4,4,60,Cash,Delivery,Margherita Pizza,Main Course,15,10,Janot Kittle,jkittle8@slashdot.org,627-446-5586
3305,9/19/2024,9:43 PM,22,15,1,10,Cash,Dine-in,Chocolate Milkshake,Beverage,10,6,Correy Josiah,cjosiahl@usda.gov,104-295-2452
3306,1/3/2023,6:09 PM,86,5,2,24,Online,Dine-in,Chicken Burger,Main Course,12,7,Micki Innis,minnis2d@stanford.edu,513-601-8076
3307,10/4/2024,4:20 AM,24,11,4,40,Card,Dine-in,Tiramisu,Dessert,10,6,Jorie Dibdale,jdibdalen@businessinsider.com,173-875-2570
3308,5/19/2024,12:52 AM,92,14,2,12,Cash,Dine-in,Banana Smoothie,Beverage,6,3,Tresa Goare,tgoare2j@sciencedaily.com,378-545-5623
3310,8/16/2024,9:21 PM,24,4,2,30,Cash,Dine-in,Margherita Pizza,Main Course,15,10,Jorie Dibdale,jdibdalen@businessinsider.com,173-875-2570
3311,9/28/2024,12:19 PM,84,6,3,48,Online,Dine-in,Grilled Salmon,Main Course,16,9,Bryn Charlwood,bcharlwood2b@sakura.ne.jp,181-792-8292
3312,8/11/2023,10:17 PM,11,1,3,30,Online,Delivery,Garlic Bread,Appetizer,10,6,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
3313,7/27/2023,6:36 AM,66,6,1,16,Card,Takeaway,Grilled Salmon,Main Course,16,9,Cletis Itscowics,citscowics1t@nasa.gov,193-750-9969
3314,9/19/2024,6:53 AM,35,3,5,35,Cash,Takeaway,Spring Rolls,Appetizer,7,4,Natalie O'Nolan,nonolany@harvard.edu,538-822-1192
3315,9/12/2024,5:46 AM,51,8,3,45,Cash,Dine-in,Vegetable Stir Fry,Main Course,15,8,Sinclare Antuk,santuk1e@umn.edu,880-427-8204
3316,12/30/2024,5:08 PM,25,12,1,8,Card,Delivery,Mango Smoothie,Beverage,8,4,Gabie Nelthrop,gnelthropo@harvard.edu,298-742-3720
3317,2/11/2024,10:06 PM,99,13,4,32,Card,Dine-in,Apple Smoothie,Beverage,8,4,Carlin Dearlove,cdearlove2q@yellowbook.com,479-399-2856
3319,4/12/2024,5:33 PM,16,8,5,75,Online,Delivery,Vegetable Stir Fry,Main Course,15,8,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
3320,6/29/2023,11:31 AM,39,7,4,80,Card,Takeaway,Spaghetti Carbonara,Main Course,20,14,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
3322,9/24/2024,3:09 PM,94,6,2,32,Cash,Takeaway,Grilled Salmon,Main Course,16,9,Haley Langdon,hlangdon2l@zdnet.com,311-710-1642
3323,5/13/2023,7:12 PM,41,13,3,24,Card,Delivery,Apple Smoothie,Beverage,8,4,Kameko Whissell,kwhissell14@123-reg.co.uk,814-690-5796
3324,6/22/2024,9:41 PM,56,2,2,30,Card,Dine-in,Bruschetta,Appetizer,15,7,Vittoria Horbart,vhorbart1j@guardian.co.uk,235-285-7340
3327,6/10/2024,2:08 AM,39,4,2,30,Online,Delivery,Margherita Pizza,Main Course,15,10,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
3328,10/4/2024,3:43 AM,88,6,3,48,Card,Dine-in,Grilled Salmon,Main Course,16,9,Gothart Shave,gshave2f@ow.ly,768-461-5329
3329,11/4/2024,7:57 AM,55,15,2,20,Cash,Dine-in,Chocolate Milkshake,Beverage,10,6,Aurora Trulocke,atrulocke1i@sbwire.com,767-365-6918
3330,7/6/2023,10:02 AM,12,12,3,24,Card,Takeaway,Mango Smoothie,Beverage,8,4,Rupert Boxall,rboxallb@bravesites.com,938-102-7849
